review_id;user_id;business_id;stars;useful;funny;cool;text;date
EzSax4Hfu6k2swm91q1Ilw;ameFiUlCuk7dm94FGQlpFQ;NBjZWsD9C-JwjsQ2mQlmNg;2;2;2;1;"Quirky menu straddling vegan, breakfast, and Hawaiian. Pleasant but ""relaxed"" service. Underwhelming food--might be better at home. Had a veggie burger--OK, but seemed like a better store-bought one--more fresh spinach (tons) than burger--came with one bite of house potato salad which I liked and very acidic beet slaw that I couldn't eat. 

Ordered a gluten-free ginger beer and was served a wheat beer with a ginger essence. After taking a couple of drinks, I told waitress it was wrong. She casually said they were out of the ginger beer I ordered and that they were serving that beer (on their menu) for ginger. They just substituted without informing me (.25 more, too ) Luckily, I have no known gluten intolerance.  She did take it off bill when reminded. 

Noisy atmosphere with several crying babies, toddlers (dinner). Didn't find it as ""cool"" as reviews/photos promote.  A bit overpriced in the end. Not sure i will try again.";13/05/2017 13:38
n_p2PLDD2e4rTIKClzSo4Q;X6gX9RV36MPDw6fA0kRtOg;eT1nr9nFklcUg8hefYcQJA;5;0;0;0;"This place gets 4 stars for service, deliciousness, value, and BYOBness. It's proximity to mi casa puts it over for 5.

Fantastic food, super friendly staff and what a bargain! They could easily add a buck to each menu item and I'd still eat there regularly. 

Good for vegetarians! A+++";01/05/2008 19:44
cR49tso2Ug-CezZS_TuhDw;5ENcjhOFQRG0ERW1cQkg1w;XwpjTjy_jwWGAlG_rt1Hrg;5;0;0;0;This place is wonderful. I just went here for the first time today and the staff was lovely. I got an ice coffee and a savory pastry, both were delicious.;19/04/2017 14:04
vDjijch8zatVfIPSNYBVrw;VmQ_dOtSjAIISvp2iSVVmA;Tmmf74MfbNNFNvFNuavxrQ;4;0;0;0;"Very good food at reasonable prices, as well as good service.  The ambience is especially nice (including great music). Highly recommended, and I'll be back for sure.  Next time I'll order my curry ""hot"", because ""medium"" was more bland than I personally prefer.";23/10/2015 16:47
eF4fujMVfS2gWhPNsdt-VQ;RreNy--tOmXMl1en0wiBOg;fJ6AA9S7SEq3sim_3Sim3g;3;0;0;0;"We went to the Shoefly to hear the band that was playing. We ordered the walleye tacos which were very tasty. The taco choices change so the walleye is not always on the menu. Our waitress said they are highly popular so they do have them quite a bit.  3 Tacos and a very small container of a spicy slaw -$12. They were good but for the price would have liked more of a side. Their beer selection is quite good. I tried a bottle of Kentucky Cream Ale and loved it. If you like cream soda, check this beer out. Excellent. Service was a bit slow.
Their outside area consists of a some picnic tables in a grassy area. Very nicely lighted. The band was very enjoyable. The area does fill in so locals usually bring their chairs and then order beers and listen to the music.. Overall, a good experience. I would go back.";28/08/2017 19:24
IDiaqyBJEVrM7Eo6iAkkpA;sJsX4HuqjTrxZqFjw8TG9g;GU8Qq1UpVEStKkNRYe-BZw;1;1;0;0;We were super excited to try this place out! Such a cool location and seems to be a real hidden gem. Unfortunately the food was subpar and the weird luau theme kind of took away from the vibe. The only good thing we had was the green tomato appetizer-- if you're set on coming here, make sure you get that. The duck and brisket, you could get better anywhere else on Mass.;12/08/2016 22:45
S6-e-DdLZ9bW50F-DqyW5A;v19RyjcgoJAUUrexLAE9ug;lU3elCfnhoOAhkR6FewPSA;5;0;0;0;Best cuban in the area! Everything on the menu is fantastic & worth every penny but the cuban has my heart forever;19/12/2016 16:32
lYCuBACRtZsa9JjNkPjQAA;BuRurCF-jVnLGllLGUx5uQ;AFeVNAyxenAr5x-56ulL6A;5;0;0;0;My mother and I have eaten here three times and each time had the pleasure of having Ashley as our server. She is a great! I hope we continue to dine with her!;09/09/2017 04:17
O-HKW1_Mmm_jfp3I8CbMoQ;p_8YIWsZmIzUNpSFlSIhnQ;F6h2gUe8UnBnra-vwubjHQ;5;0;0;0;Love the customer service! So glad I have switched to the Priority Rewards. They really show appreciation to its members. The hotel is new and very clean.;06/10/2010 03:44
6XSBuoMTZkyuvPy6CF84Mg;B7wbZOogh9FbxLv-hK2I4A;IRyKDIF51M0GcqS8yfPcYA;4;1;0;0;"Totally delicious recovery breakfast.
Friendly service, amaZZZing bloody mary's, hash browns, basically everything.
They try really hard and have a great menu and everyone had good food.  
Great local place.   No view and not a huge fan of a strip mall restaurant, but loved our meal here.";28/07/2014 04:31
P53QsmqctIXVmN84lrM27w;LLTzv1MUW6KDQN7xUrWomg;1ooWNKz7_sEOhVJYoiY8FA;2;0;0;0;"I was excited to eat here and had been waiting for it to open. I finally went today and am truly disappointed.  I read other yelp reviews and decided to go with the 3 meat platter with two sides.  What I got was super disappointing. One yelp review went as far as saying the 3 meat platter could feed a family and the portions were huge, but that is not the case.  My meat was lukewarm at best and the portions were miniscule.  The baked beans were good which is why they get 2 stars, the mac n cheese was bland with very little flavor.  

If you like barbeque I would pass on this place. You get way better tasting food for cheaper at Big Mikes BBQ on Sheldon Rd. Like I said I really wanted this place to be good as it looks like a nice place but the food just didn't deliver.  I won't be coming back.";15/04/2018 18:50
KzEgOG4oeN65W_QhiExXqA;#NOME?;FGGDERcsTDYt6uLHPWEKrw;5;0;0;0;Martin's BBQ catered for my wedding reception and it was absolutely amazing! Even the communication to get the menu right was done smoothly. They are quick to contact you back my email and phone. I got exactly what I wanted. The prices are great! We had a guest list of about 130 people. I highly recommend them!;07/08/2015 14:46
xEZSjXamBxirRebJz85TFQ;woDKnGyKCDfgCJe2JuoU7A;B3BrLksIaWGdfXj6simyUQ;5;2;0;1;"Got here for an early lunch and talked to the owners a bit. Great people, and learned about Puerto Rican food. 

I was recommended a sandwich with pork roast on it. I had no idea what to expect, but it was delicious. The meat was so tender, great flavor just on its own but the toppings brought the sandwich together. It was a bit creamy and had some crunch to it as well. 

Did I mention the bread was amazing? Because it was. I've never had bread like that. It was reminiscent of a panini, but not toast. The crust was a thin crispy crust that gave great texture but was very easy to eat. The inside of the bread was soft and held the ingredients in their place. 

Perfect ratio of meat to toppings to sauce to bread. 

Definitely go here. It's also worth a 25 minute drive if you don't live close.";29/04/2015 15:47
0ebRXT89_UEMbcXNZQ2sIQ;q_iKHAzkbxgI6_37dm1GVw;sn4-BbWfsdQ4UVukfRl2Nw;5;0;0;0;Came from California to visit this plantation. I've visited few in the past and I have to say the guide was pretty good in explaining about the owner and about the mansion itself. Wine tasting was also very good. My two boys enjoyed and thought they learned a lot from this experience.;22/11/2016 13:39
gremY3-RVxXL685u7EXi3A;1dt9ProUf0ekiBnnEDeVgA;MyWDxVYtAsqNdugFH6eCPw;5;1;0;1;I had my first ever wax experience about two weeks ago here. It was super enjoyable and a lot better than I thought it would be, thanks to MaryEllen. She was very professional, knowledgeable and personable. I will definitely go back and request her for my future services. The pricing was reasonable as well!;13/05/2017 23:22
IHoKcXltuUXn2tP-q1-WRQ;pNRMUebb00xYJjV_O-Et7Q;L5U9dBXYKNDyWp4lk9j9QQ;3;0;0;0;"I have to vouch for the other poor reviews on service. It's definitely hit or miss (mostly miss). I keep giving this place a try over the past few years, and the host and bar staff seem to be pretty consistently cold, unattentive, unwelcoming, well, just sh*tty. 

The food is ok, slightly overpriced, about what you'd expect from a brewery type place. 

The only reason I ever go is convenience (they're one of the only places in media open during that weird in between lunch and dinner time) 

Otherwise, so many better choices on state street. 

Oh also, it's kind of distracting and not fun to sit by the kitchen and hear them shouting the inner workings, etc. maybe just my preference but they're friggin loud back there.";04/01/2015 04:39
VSQVywmOHzwPCQZK93adhA;FlXBpK_YZxLo27jcMdII1w;7p56URlyNtQhhkr83RtN4Q;5;5;0;5;"I'm pretty stoked about finding yet another great pho place locally! I popped in here for lunch with my friend yesterday and was quite happy. The pho tastes like pretty much any other I've ever had, which is delicious. The price was right at $7.50 for a large beef pho. 
My friend ordered barbecue chicken and graciously let me try some. I was surprised with how delicious it was. I don't usually eat bbq anything since I find it dry and terrible. But this somehow retained its juiciness and was so good. 
This spot has officially earned a place on my pho rotation!";23/06/2016 14:55
ZPk557xcenGnoBn4WmwlGg;6cOoo9JBeAJbz6c0_ujdeg;jXJBkDjnRdlO4lA6aaeZJw;1;0;0;0;This place has real problem.  They advising  customers that if you have a transfer of sale of a vehicle that you need a smog test wthin 60 days.  If you go to the website of DMV they say it 90 days. I think these guys need some more training.;08/04/2017 00:00
HAlEPUyeVHh7WQMGDGcQ8g;KuCKJq5Futc2MBavM9GewA;tqHbdVDUbPub5l5_OcEWvQ;3;0;0;0;Fix the window that will not close in the bathroom.  It made the whole place cold.  Come on guys not that difficult to figure out that a taped sign isn't going to hold up to December air.;29/12/2017 19:05
vTuHbOCy4yEsZOmeViWS1g;Nh56AiVbMBQJYDR7XP_7Ig;140trrDRmr0oKHY_AmVmyA;5;0;0;0;We dined on New Years Eve and the experience was OUTSTANDING!  We started with the cheese board which was an awesome mix of hard and soft cheeses.  I had the filet with the Brussels sprouts.  Both were cooked to absolute perfection.  The ladies both had the scallops which were also perfect.  We finished with coffee and the pear tart which was a perfect close to a perfect meal.  Definitely a hidden gem just seconds from downtown.;02/01/2017 19:24
lCTyk7OsnfEQy14Q79UPdA;szP1v136Re8bH4iFD450Ag;gTC8IQ_i8zXytWSly3Ttvg;3;1;0;1;"When my boyfriend and I arrived here after walking from a trolley stop, we were a little confused as to where the actual restaurant was. I had found this place on Yelp and I saw the sign for Cochon. But, it just didn't seem right. So, I pulled up my iYelp and saw the sign for this place and saw that I just needed to walk a few feet down the way to the Butcher sign. 

We had originally come for the bacon pralines but decided to get a little lunch/snack while here. After all, they boast mac and cheese which my boyfriend and I are both huge fans of. 

So, we ordered the mac and cheese and the duck sliders to share. We tried to order the pralines but were told they were sold out and next time to come back earlier (we arrived at 11). Not enjoying pralines, I wasn't too upset except that this was the whole reason we came. My boyfriend, on the other hand, was devastated. Two of his most favorite things in the world, bacon and praline, were denied to him. And we knew we would never get back to this place, let alone EARLIER, due to the things we already had planned. 

The duck slider was good. Cheesy, salty, toasted, and delicious. The only let down was the size for the price. We both really enjoyed the mac and cheese except we both decided it was more of a cheese pasta dish as it had so many additions that we couldn't classify it as a true mac and cheese. But, we both also agreed it was one of the best cheese pasta dishes we have had. Also a let down for the price though. 

If I could have gotten my boyfriend a bacon praline and not spent close to $20 bucks for two sodas and some snacks I would have rated this place higher.";29/06/2011 20:15
sUANGfK6TcgrcmLrZmd6RA;VMLDVK6ANh-CnDxQNIAEEw;oF3QPsczR9ZiXPK89tdJaA;5;2;7;2;"I tested my stomach boundaries on this place. I always knew I was capable of more but now I'm sure!

Obi-wan-Kenobi (Steve E.) was nice enough to introduce me to this place. Once again, some of the best places I found in Tampa are in a strip shopping center very unpromising and over delivering. Unless recommended by a friend or Yelp, there is no reason for me to come from Riverview to 2202 Waters and try some Chinese food...but it was so good!

We ordered one appetizer: Salt and Pepper Calamari. That could have been my meal! It was so good. The batter was crispy and the spices were perfect (green onions, red pepper flakes and other bits of deliciousness). Then we ordered three entrees: shrimp fried rice, black pepper beef and shrimp with Chinese greens. Steve kept saying that we ordered enough to take home and eat the next day, and I agreed. When they served the food on the table I thought that we definitely were going to have leftovers for the next two days...but I gave the first bite and my paradigm shifted. 

In every dish I had this savory feeling that the only adjective that comes to mind is: right! The salt was right!, the spice was right! the crunchiness was right! the brightness on the greens was right! many delicious Chinese places I've been to are greasy...the grease was right! a lot of rights make perfect in my opinion.

Yes, we had leftovers, not as much as I thought when I saw the plates but we had enough to make two small boxes to go. Steve assured me that he was going to have that for the next day. I, in a very naïve state of mind, thought the same. 

We happily paid the bill  (around $40 for everything) that I thought it was more than fair for the great experience with my new friend, and we proceeded to go to the Got Tea place a couple of business down in the same shopping center. We parted ways happily, I went to a work appointment and I got home at 11 pm.

Little I knew that the box that I stuffed at Yummy house had learned my name and whispered it in my ear at midnight. Like responding to a mermaid call, I got up and finished what I started a couple of hours earlier. No reflux, no nightmares, no regrets....just happiness.

I am taking the people I love to this place!";14/03/2014 04:35
